broad_id,Target
BRD-K84925803,JUN
BRD-K83492904,LIMK2
BRD-K09001147,ADORA2A
BRD-K00003402,
BRD-K79856806,"CSNK1D, CSNK1E, MAPK14"
BRD-K53600683,GHSR
BRD-K73237276,VDR
BRD-K52313696,HDAC1
BRD-K81473089,"ACHE, BCHE"
BRD-K69608737,FKBP1A
BRD-K93645900,"PDE11A, PDE5A"
BRD-K23728141,TTR
BRD-A78965079,
BRD-K65059905,PTGFR
BRD-K18320600,PYGL
BRD-K57155378,PDE10A
BRD-K38793468,CCR5
BRD-K00003376,
BRD-K80343549,ERBB2
BRD-K67262033,PDGFRA
BRD-K31866293,BRAF
BRD-K71500795,
BRD-K52751261,MAPK14
BRD-K26667523,MAP2K1
BRD-K00003155,
BRD-K58501140,FFAR1
BRD-K01683783,AURKB
BRD-K48059512,PLK1
BRD-K37419961,DPP4
BRD-K50498985,"DHH, IHH, SMO"
BRD-K80359953,"GRIA1, GRIA2, GRIA3, GRIA4"
BRD-K00004965,
BRD-A95755460,CYP26A1
BRD-K95142244,PARP2
BRD-A94276798,ADRB1
BRD-K75615183,"ADRA2A, DRD2, HTR3A"
BRD-K17555800,"IL1B, MAPK11, MAPK14, MT-CO2, TNF"
BRD-K47095176,"TACR2, TACR3"
BRD-A98378129,CLCA1
BRD-A02532772,SLC6A2
BRD-K00004651,
BRD-K93869735,TRHR
BRD-K87512222,
BRD-K72231366,
BRD-K36627727,"RARA, RARB"
BRD-K00004682,
BRD-K93754473,"EBP, ESR1, ESR2, GPER1, PRKCA, PRKCB, PRKCD, PRKCE, PRKCG, PRKCI, PRKCQ, PRKCZ"
BRD-K74339692,"ADRA1A, ADRA1B, ADRA1D"
BRD-K99604664,PGR
BRD-K65904673,HTR1A
BRD-K89162000,"CSF1R, FLT3, KIT, PDGFD, PDGFRB"
BRD-K81473043,HSP90AA1
BRD-K25186396,
BRD-K01584643,ANO1
BRD-K34073885,IFNG
BRD-K00141480,"IL1B, NR1I2, TNF"
BRD-K00003498,
BRD-K88854110,PTGER2
BRD-K00003568,CHRM3
BRD-K35169477,CNR1
BRD-K22227508,NOS3
BRD-K09353376,ABCB1
BRD-K36474365,
BRD-K09426783,TOP1
BRD-K44844162,PIK3CA
BRD-K62971431,"MTNR1A, MTNR1B"
BRD-K42495768,
BRD-K14653796,HDAC4
BRD-K10415035,
BRD-K51474575,
BRD-K81062487,"CEL, FABP6, SLCO1C1"
BRD-K00003523,
BRD-K98765504,
BRD-K76713213,
BRD-K00003254,
BRD-K94649603,ADIPOR2
BRD-K76841105,"RARA, RARB, RARG, RXRB"
BRD-K11215326,EZH2
BRD-K14312455,
BRD-K56405978,
BRD-M77041484,"SLC1A1, SLC1A2, SLC1A3, SLC1A6, SLC1A7"
BRD-A12147465,AURKA
BRD-K29660062,"MAP3K5, MAP3K6"
BRD-K15256258,"KDM2A, KDM4A, KDM4C, KDM5A, KDM6A, KDM7A, PHF8"
BRD-A66521565,APP
BRD-K26041695,FAAH
BRD-K16497916,FPR2
BRD-K27010807,"ADRA2A, ADRA2B, ADRA2C"
BRD-K76989898,ADORA2A
BRD-K16939217,GPBAR1
BRD-K87199310,GPR39
BRD-K45044657,"HDAC1, HDAC2, HDAC3, HDAC8"
BRD-K17621556,"ITGA2, ITGB1"
BRD-A83792282,TRPM8
BRD-K05262258,TRPM8
BRD-K32031961,LPAR5
BRD-K76792630,TTK
BRD-K78161388,SCN9A
BRD-K79608170,NTSR1
BRD-K54297077,GPR139
BRD-K55013981,"AVPR1A, OXT"
BRD-K34362291,LCK
BRD-K89517477,"DYRK1A, DYRK1B"
BRD-K89584803,PLK2
BRD-K51776215,MAP3K8
BRD-K21894922,EPAS1
BRD-K87461578,S1PR1
BRD-K27536248,
BRD-K09787262,GRIN2A
BRD-K77915400,GRM4
BRD-K68358632,HDAC6
BRD-K29424831,HCRTR2
BRD-K08902330,PIM1
BRD-K00004294,GSK3B
BRD-K49461364,JAK3
BRD-K19958299,
BRD-K55216666,"ITGA4, ITGB1"
BRD-K81935556,GPR35
BRD-K81376179,FLT3
BRD-A16560607,TRPA1
BRD-K00003278,
BRD-K01825674,BACE1
BRD-K24227647,CHRNA4
BRD-K00003308,
BRD-K28224173,CNR1
BRD-K00003289,ADORA1
BRD-K41662846,CASR
BRD-K48195801,KCNH2
BRD-K24312986,
BRD-K59436580,
BRD-K89121095,
BRD-K88743730,"HTR2A, HTR2B, HTR2C, HTR4"
BRD-K26701552,
BRD-K07712545,
BRD-A09761158,
BRD-K96571715,
BRD-K51528698,CCR2
BRD-K72912098,"CTSA, PGR"
BRD-K84564571,KDR
BRD-K15976406,
BRD-K91159026,"CALCRL, RAMP1"
BRD-K06147391,CHRM1
BRD-K82240271,"CYP1A2, CYP2D6, CYP3A4, CYP3A5, CYP3A7"
BRD-A05523972,
BRD-K73999723,"AGTR1, PPARG"
BRD-K63178091,TPH1
BRD-K94559059,TPH1
BRD-K00004596,
BRD-K00003467,
BRD-K51805276,
BRD-K10784860,ACE
BRD-K63712959,
BRD-K32107296,MGMT
BRD-K95053546,
BRD-K08177763,MTOR
BRD-K00005242,
BRD-K00003263,
BRD-K00003201,
BRD-A42270467,IDO1
BRD-K48068743,DPP4
BRD-K00004279,"KCNJ4, PTGS1"
BRD-A41835910,
BRD-K10362825,"TOP2A, TOP2B"
BRD-K15891719,
BRD-A25988899,
BRD-K61868322,CYP1A2
BRD-K05977823,SIRT1
BRD-K13949769,"SIRT1, SIRT2, SIRT3"
BRD-A22844106,"PTGS1, PTGS2"
BRD-K91298281,
BRD-K89714990,ALOX5
BRD-K01826017,PKM
BRD-K11510141,
BRD-K76788410,"BIRC5, CDK1"
BRD-K01826569,"ADRA1A, ADRA1B, ADRA1D"
BRD-K68132782,SQLE
BRD-A50157456,ADRB2
BRD-K01826018,
BRD-K86204871,
BRD-A06352418,"HRH1, KCNH1, KCNH2"
BRD-A89207210,"ADRA1A, ADRA2A, ADRA2B, ADRA2C, DRD2, DRD3, DRD4, HTR1A, HTR1B, HTR1D, HTR2A, HTR2B, HTR2C"
BRD-A42699921,DHODH
BRD-K73451719,AVPR1A
BRD-A33479817,
BRD-A39935389,
BRD-K00003674,
BRD-K00024725,BTK
BRD-K43975632,TBXA2R
BRD-K15507868,"PPARA, PPARG"
BRD-K00004564,PDE4D
BRD-K95739795,"SLC18A1, SLC18A2"
BRD-K45071273,"SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A"
BRD-K00003352,
BRD-K47539947,
BRD-K41298358,"SOD1, SOD2"
BRD-A36978621,FOLR2
BRD-K01825583,
BRD-A86248581,CDA
BRD-A28856712,
BRD-K36889451,
BRD-A46393198,"ALPPL2, CHRNA3"
BRD-K08078237,SLC6A3
BRD-A14757586,"GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D"
BRD-A52660433,MAOA
BRD-K90177246,
BRD-K97101532,
BRD-K57708067,HPGDS
BRD-K97072811,"CLK1, CLK4, DYRK1A, DYRK1B"
BRD-K14560436,"CDK1, CDK2, CDK7, CDK9, FLT3, JAK2"
BRD-K18424115,"KDR, SRC"
BRD-K46392623,
BRD-K12735121,"CSK, FGFR1, FLT1, FLT4, KDR, SRC"
BRD-K39841531,"JAK2, JAK3"
BRD-K52579889,
BRD-A41692738,"PIK3CB, PIK3CD"
BRD-K64785675,"PIK3CA, PIK3CB, PIK3CD, PIK3CG"
BRD-K20958582,
BRD-K01054709,NUDT1
BRD-K87548127,
BRD-A93255169,TNF
BRD-K60842365,
BRD-K34888156,"ADORA1, ADORA2A, PDE4B"
BRD-K38380126,MGEA5
BRD-K95785345,"SLC19A2, SLC19A3, TPK1"
BRD-A09994331,
BRD-K79711234,
BRD-A23970436,GABRA1
BRD-K03164761,
BRD-K69600043,"DRD1, DRD2, DRD4"
BRD-K26619122,"GABRA1, GABRB2, GABRG2, GLRA1, GLRB"
BRD-A16347691,"ACHE, PTGS2"
BRD-K54521836,
BRD-K49350383,"IMPDH1, IMPDH2"
BRD-K61443650,OXCT1
BRD-A72603112,FAAH
BRD-A85424553,"HRH3, HRH4"
BRD-K90168339,
BRD-K08619574,"ADRA1A, ADRA1B, DRD1, DRD2, HTR1A, HTR2A"
BRD-A84481105,"DRD1, DRD2, DRD3, DRD4, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7"
BRD-A56012032,MME
BRD-K58049875,FOXM1
BRD-K09631521,"CYP2B6, CYP3A4"
BRD-K04175245,"DRD1, DRD2, HRH1, HTR2A"
BRD-K29254801,JAK2
BRD-K00003401,
BRD-K13387373,
BRD-K88405679,
BRD-M01344114,
BRD-K00004602,
BRD-K17458574,TRPA1
BRD-K36617478,
BRD-K43977121,
BRD-K66401437,CDK7
BRD-K02135007,CDK7
BRD-K95902121,CDK7
BRD-K77695569,
BRD-K60160658,SLC6A1
BRD-K01826304,"OPRD1, OPRK1, OPRM1"
BRD-K57432881,"DRD2, DRD3"
BRD-A72988804,PTGS2
BRD-K27293958,
BRD-A82522119,ESR1
BRD-K25838957,P2RY12
BRD-K29229654,
BRD-K00603606,P2RY12
BRD-K19939891,"AKT1, MAPK1"
BRD-K81330143,GSK3B
BRD-K34098590,"CYP2C9, SLC12A1"
BRD-A92800748,"KDR, MAPK14"
BRD-K20568871,"ABCC8, KCNJ11"
BRD-K00003349,
BRD-K36796419,
BRD-K34568562,
BRD-K10845183,"ATP6V1A, MMP2, PTPN1"
BRD-A64406146,LPL
BRD-K08806317,"ADRB1, ADRB2"
BRD-K00003683,
BRD-K00004663,
BRD-K89125793,
BRD-K84313779,
BRD-K00003630,
BRD-K75649340,
BRD-A85295731,
BRD-K11107424,HRH2
BRD-K62782754,"CHRM1, CHRM2, CHRM3"
BRD-K41876534,CA2
BRD-K00004627,
BRD-K62965247,"FNTA, FNTB"
BRD-K11973162,
BRD-K30882994,SERPINE1
BRD-A10039652,
BRD-A73566563,"ADRB1, ADRB2, ADRB3"
BRD-K77552740,
BRD-K75250001,SCN5A
BRD-K92968657,
BRD-K51087630,
BRD-K61236135,"THRA, THRB"
BRD-K37872686,"ITGA2B, ITGB3"
BRD-K60284353,
BRD-K33379087,MET
BRD-K53414658,"FLT1, FLT4, KDR, KIT, PDGFRA, PDGFRB"
BRD-K06335600,"ADRA2A, ADRA2B, ADRA2C, NISCH"
BRD-K66097663,
BRD-K49659468,
BRD-K24527118,PPIA
BRD-K49119234,
BRD-K96233303,
BRD-K53597484,METAP2
BRD-K05619559,
BRD-K01826767,SCN5A
BRD-K62040061,"FLT1, FLT3, KDR, PDGFRA, PDGFRB"
BRD-K57305459,
BRD-K68553471,
BRD-K31283835,"JAK1, JAK2, JAK3"
BRD-K94830213,CYP3A4
BRD-K96344439,GCK
BRD-A60498477,"ADRB1, ADRB2, ADRB3"
BRD-K32164935,"ABCC8, KCNJ1, KCNJ10, KCNJ11"
BRD-K46211610,"ADRA1A, ADRA2A, ADRA2B, ADRA2C, HRH1, HRH2"
BRD-K85119730,"ABCC8, KCNJ1, KCNJ11, KCNJ8"
BRD-K10852020,COMT
BRD-K50133271,
BRD-K41772907,"LYN, SRC"
BRD-K82562631,"PTGS1, PTGS2"
BRD-K44273375,
BRD-K82687598,ADRA2A
BRD-K94882685,
BRD-A67182178,"MAOA, MAOB"
BRD-A27732521,"CYP2C19, CYP2D6"
BRD-K85693895,"AKR1A1, AKR1B1, AKR1B10"
BRD-K54316499,"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5"
BRD-K64514229,
BRD-A82035391,"AVPR1A, AVPR2"
BRD-K00003487,
BRD-K74765201,CYSLTR1
BRD-K00003361,
BRD-K36970462,
BRD-K00003325,
BRD-K29653726,"CA1, CA12, CA2, CA4, CA7, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GRIA1, GRIA2, GRIA3, GRIA4, GRIK1, GRIK2, GRIK3, GRIK4, GRIK5, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A"
BRD-K77561571,XDH
BRD-K55696337,"TOP1, TOP1MT"
BRD-K30480208,SLC12A1
BRD-K55675242,CETP
BRD-K91822704,"DCK, TK2"
BRD-K51350053,ESR1
BRD-K40175214,MTOR
BRD-K68174511,MTOR
BRD-K92241597,"ANPEP, LAP3, NPEPPS"
BRD-K01825158,
BRD-K26420709,ERN1
BRD-K93045741,ADORA2A
BRD-K59369769,"AURKA, AURKB, AURKC, LCK"
BRD-K87941707,"GABRA1, GABRA2, GABRA3, GABRA5"
BRD-K84034737,AXL
BRD-K00005239,
BRD-K51575138,IKBKB
BRD-K00004542,
BRD-K00003313,
BRD-K00004698,
BRD-K34154330,GABRA1
BRD-K00003222,
BRD-K30071764,KCNN4
BRD-K81341251,KCNN4
BRD-K12343256,"MAP2K1, MAP2K2"
BRD-K82234479,APP
BRD-K28550399,ACE
BRD-K15014948,PLG
BRD-K17849083,"HPGDS, HRH1"
BRD-K26222048,
BRD-K42959922,
BRD-K75080769,
BRD-K91614056,
BRD-K26273521,
BRD-K00003217,
BRD-K00003699,"KDM1A, MAOA, MAOB"
BRD-K69837166,OPRL1
BRD-K95763993,PDGFRA
BRD-K23976833,PTGFR
BRD-K38158531,GRIN2B
BRD-K70778732,"ADRA1A, ADRA2A, HRH1, HTR1A, HTR2A, HTR2B, HTR2C, SLC6A4"
BRD-A20686268,
BRD-K36407194,DPP4
BRD-K08619838,
BRD-K20902145,
BRD-K37543758,"CHRM1, CHRM2, CHRM3, CHRM4"
BRD-K19706299,"P2RY12, PPARD, PTGIR"
BRD-K84663978,PDE5A
BRD-K08748705,NQO2
BRD-K71879491,"ALDH1A1, ALDH1A2, GPRC5A, NR0B1, NR2C2, PPARD, RARA, RARB, RARG, RARRES1, RORB, RORC, RXRB, RXRG"
BRD-K92844263,
BRD-K77554836,NR3C1
BRD-K53790871,"NR3C1, SERPINA6"
BRD-K00003338,
BRD-K92049597,"SCNN1A, SCNN1B, SCNN1D, SCNN1G"
BRD-K01669786,"RRM1, RRM2"
BRD-A60294240,
BRD-K09118247,
BRD-K69632891,
BRD-K38969488,
BRD-K24790130,
BRD-A28940325,"PTGS1, PTGS2, SLC12A1"
BRD-K42090719,
BRD-K46435528,
BRD-K68202742,"HDAC1, HDAC10, HDAC2, HDAC3, HDAC4, HDAC5, HDAC6, HDAC7, HDAC8, HDAC9"
BRD-K80431395,"AKT1, AKT2, AKT3"
BRD-K00004666,
BRD-K81916719,DNMT1
BRD-K25029121,
BRD-K41731458,DNMT1
BRD-A22152765,
BRD-K37111771,CA14
BRD-K00005342,
BRD-K89732114,"ADRA1A, CALM1, CALY, DRD2, DRD4, HRH1, HTR2A, HTR2C, S100A4, TNNC1"
BRD-K63675182,"CHRM1, CHRM2, DRD1, DRD2, HTR2B"
BRD-K03243820,TYMS
BRD-K71696703,"NFKB1, NOS2, PDE10A, PTGS1"
BRD-K69231085,
BRD-K00003691,CHRM1
BRD-K00003412,
BRD-A04497688,
BRD-K36851334,
BRD-K00003635,"OPRD1, OPRK1, OPRM1"
BRD-K88366685,ACAA2
BRD-K16606819,"CACNA1G, CACNA1H, CACNA1I"
BRD-K34415467,DRD2
BRD-K07208025,"DHFR, TYMS"
BRD-A56241705,"ADRB2, ADRB3"
BRD-K24483849,
BRD-K53220666,
BRD-K13642819,DHFR
BRD-K01825162,"SLC6A2, SLC6A3, SLC6A4"
BRD-K54790157,
BRD-K57033106,HRH1
BRD-K11742128,HRH1
BRD-K19427720,"HTR1B, HTR1D"
BRD-K39484304,RELA
BRD-K62685538,GNRHR
BRD-K76375510,
BRD-K00003124,
BRD-K83502127,"IFNG, IL6, TNF"
BRD-A91386192,
BRD-A13084692,"CYP2C8, PPARG, TRPM3"
BRD-K38310698,
BRD-A17846016,
BRD-K91422571,
BRD-K47978074,"AMD1, CANT1, DCN, NEIL1, VEGFA"
BRD-A84389633,"HTR3A, HTR3B"
BRD-A34603619,"PTGS1, PTGS2"
BRD-A79672927,"CHRM3, CHRM4"
BRD-K00003480,
BRD-K50866992,"GLRA1, GLRA2, GLRB, HTR3A, HTR4"
BRD-K00003641,CHRM1
BRD-K00494077,TOP2A
BRD-A35868371,
BRD-K00989047,
BRD-K73529671,
BRD-A68589262,
BRD-K35626314,OPRM1
BRD-K76973696,IDO1
BRD-K83776863,"CASR, IDO1, SLC36A1, WARS, WARS2"
BRD-K00004685,
BRD-K49685476,"RARA, RARB, RARG"
BRD-K64852730,CSNK2A1
BRD-K44590731,
BRD-A19958636,
BRD-K00627859,HDAC6
BRD-K99621550,"ACHE, CHRNA2, HTR3A, HTR3B, KCNN1, KCNN2, KCNN3, ZACN"
BRD-K26026438,ERBB2
BRD-K95216408,
BRD-K00003336,
BRD-K56086081,FFAR1
BRD-K24282351,FFAR4
BRD-K00003719,ADRB2
BRD-K00005240,
BRD-K28360340,"BCL2, BCL2L1, MCL1"
BRD-K94176593,"GSK3B, JUN, MYC"
BRD-K36040345,
BRD-K66584608,S1PR3
BRD-K37753391,
BRD-K64414150,
BRD-K76064317,FLT3
BRD-K68336408,"EGFR, MAPK14"
BRD-K49657628,EGFR
BRD-K34533029,EGFR
BRD-K87919739,ERBB2
BRD-K17415526,EGFR
BRD-K59469039,"ERBB2, KDR, NTRK1"
BRD-K60184833,EGFR
BRD-K40255344,
BRD-K03635852,
BRD-K18787491,"AKT1, CHEK1, GSK3B, LCK, MAP2K1, MAP2K2, MAP2K7, MAPK1, MAPK11, MAPK12, MAPK14, MAPK8, PRKCA, RAF1, ROCK1, RPS6KB1, SGK1"
BRD-K08953028,COMT
BRD-K77867004,"CA1, CA12, CA2, CA9"
BRD-K22025381,
BRD-K53532120,OPRK1
BRD-K20995441,OPRK1
BRD-K77070363,GHSR
BRD-K70281171,DRD3
BRD-K38966689,"DPP4, DPP7"
BRD-A14574269,"CHRNA3, CHRNA4, CHRNB2"
BRD-K59574735,"LTA4H, RNPEP"
BRD-A45499626,GRIK1
BRD-K79753741,GRIK1
BRD-K09597601,"GRIK1, GRIK5"
BRD-K73610817,XIAP
BRD-K50325075,
BRD-K00003266,
BRD-K20480395,"HDAC1, HDAC2, HDAC3, HDAC8"
BRD-K84173274,"PTGS1, PTGS2"
BRD-K66715657,"DRD2, DRD3, DRD4, HTR1A"
BRD-K57011718,"MMP13, MMP14, MMP2, MMP3, MMP9"
BRD-K06294530,BMP1
BRD-K19558579,SLC16A1
BRD-K00003367,
BRD-A61633223,
BRD-K64381438,PGR
BRD-K46692793,"CHRM1, CHRM2, CHRM3"
BRD-K30933884,
BRD-K77428767,"EHMT1, EHMT2"
BRD-K74236984,EHMT2
BRD-K13060017,EHMT2
BRD-K86856088,"EHMT1, EHMT2"
BRD-K60130390,"EHMT1, EHMT2"
BRD-K87465484,EHMT2
BRD-K02988401,"EHMT1, EHMT2"
BRD-K83189926,L3MBTL3
BRD-K26989966,EZH2
BRD-K91283740,"FLT3, MERTK"
BRD-K01773560,MERTK
BRD-K60635008,PRMT3
BRD-K46344388,PIP5K1C
BRD-K21906513,L3MBTL1
BRD-K22229656,L3MBTL1
BRD-K19189338,
BRD-K00003286,
BRD-K00003218,
BRD-K77950083,PARP2
BRD-K00003526,
BRD-K38332599,"AKT1, AKT2, AKT3"
BRD-K80129304,"DPYD, UCKL1"
BRD-K10180294,
BRD-K73196317,HTR1A
BRD-K92169341,"FAAH, FAAH2, TRPA1"
BRD-K88052444,"ARG1, CA2, CTNNB1"
BRD-K24297741,
BRD-K01295354,PYGL
BRD-K13050303,"LSM6, TYMP"
BRD-K18323388,
BRD-K01825013,"P2RY11, P2RY2, P2RY4, P2RY6, UCK2"
BRD-K66908976,"CDKL2, DAPK3, FLT3, LRRK2, MAP3K10, MAP3K11, MAP3K2, MAP3K9, SRPK2"
BRD-K00003383,
BRD-K45245728,
BRD-K15697815,"AKR1C2, NR1H4"
BRD-K68185022,"HSD11B1, PLA2G1B, PTPN1, PYGM"
BRD-A99182808,PTPN1
BRD-K75052463,
BRD-K00003306,
BRD-K00003407,
BRD-K00004630,
BRD-K46435977,
BRD-K00003233,
BRD-K12994359,"CA12, PTGS2"
BRD-A56613951,"CHRM1, CHRM4, CHRM5"
BRD-K01825663,
BRD-K22938173,
BRD-A96644976,
BRD-K41260949,"ABAT, ACADSB, ALDH5A1, HDAC1, HDAC2, HDAC9, OGDH, SCN10A, SCN11A, SCN1A, SCN1B, SCN2A, SCN2B, SCN3A, SCN3B, SCN4A, SCN4B, SCN5A, SCN7A, SCN8A, SCN9A"
BRD-K54698528,
BRD-K32804101,
BRD-K72951360,TOP2A
BRD-K45158365,AGTR1
BRD-K19412342,ABCB1
BRD-K91065602,
BRD-K77625799,"EGFR, EPHA1, EPHA10, EPHA2, EPHA3, EPHA4, EPHA5, EPHA6, EPHA7, EPHA8, EPHB1, EPHB2, EPHB3, EPHB4, EPHB6, ERBB2, ERBB3, ERBB4, FLT1, FLT4, KDR, PTK6, RET, SRC, TEK, VEGFA"
BRD-K24258499,"ABAT, ALDH5A1"
BRD-K33510429,
BRD-K00003445,
BRD-K26502378,
BRD-K32501161,SLC6A3
BRD-K00004577,
BRD-K13926615,"PDE5A, PDE6G, PDE6H"
BRD-K18855837,"CHRNA3, CHRNA4, CHRNA6, CHRNA7"
BRD-K09711437,PLA2G2A
BRD-K73028949,"AVPR1A, AVPR1B, AVPR2, OXTR"
BRD-K70163715,"EGFR, FLT1, FLT4, KDR, PDGFRB"
BRD-K00003277,
BRD-K36338614,"CTSB, CTSL, CTSS"
BRD-K75956464,
BRD-K26756394,ATR
BRD-K04701033,"ATM, ATR, MTOR, PIK3CG"
BRD-K00003503,
BRD-K20168442,CHRNA2
BRD-K00004714,PTGS2
BRD-K00004580,
BRD-K00003235,
BRD-K12852738,ALOX5AP
BRD-K87142802,"PARP1, PARP2"
BRD-K06357403,NPY5R
BRD-K00003133,
BRD-K56343971,"BRAF, RAF1"
BRD-K62391742,BCL2
BRD-K01826548,"SLC6A2, SLC6A4"
BRD-K32330832,HSPA1A
BRD-K38548312,HSP90AA1
BRD-K00003433,
BRD-A09533288,"CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1F, CACNA1G, CACNA1I, CACNA1S, CACNB1, CACNB2, CACNB3, CACNB4, CYP3A4, KCNA10, KCNA7, KCNH2, KCNJ11, NALCN, SCN5A, SLC29A4, SLC6A4"
BRD-K36201510,
BRD-K47929404,CCR9
BRD-K00004674,
BRD-K00004612,
BRD-K00003234,
BRD-K36741660,SLC22A12
BRD-K19741547,KCNA5
BRD-K81849500,
BRD-K00003229,
BRD-K42673188,TUBB
BRD-K00003180,
BRD-K14765469,SLC18A3
BRD-K13414800,"KCNH2, PDE3A"
BRD-A32269193,TLR4
BRD-K84748119,CCR5
BRD-K72093121,ADA
BRD-K01825700,"ABAT, SLC32A1"
BRD-M36487418,ADRB2
BRD-K58010567,"DRD2, DRD3, HRH1, HTR1A, HTR4, SLC6A4"
BRD-K00003565,DPP4
BRD-A59198242,SLC6A2
BRD-K06519765,"JUN, TUBA1A, TUBB, TUBD1, TUBE1, TUBG1"
BRD-K40227168,"CHRM1, CHRM2, CHRM3, CHRM4"
BRD-K40902647,"CHRM1, CHRM2, CHRM3, CHRM4"
BRD-K12251893,"TUBA4A, TUBB"
BRD-K59753975,"TUBB, TUBB1"
BRD-K64120610,
BRD-K04269837,"TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB3, TUBB4A, TUBB4B, TUBB6, TUBB8"
BRD-K53318339,"PDE1A, PDE1C"
BRD-A42379279,
BRD-K56565215,"ADORA1, ADORA2A, ADORA2B, ADORA3"
BRD-K44827188,SMO
BRD-K00003375,
BRD-K00003629,
BRD-K97091514,"ALOX5, DGKA, NR1I2, PPP2CA, PPP2CB, PRKCA, PRKCB, SEC14L2, SEC14L3, SEC14L4"
BRD-K00003141,
BRD-K00003343,
BRD-K26122255,"TP53, USP14"
BRD-K00005338,
BRD-K00003472,
BRD-K66850609,MGAM
BRD-K69776681,PLK1
BRD-K23647661,"HTR2A, HTR2B, HTR2C, KCNH2"
BRD-K32768103,ATP4A
BRD-K93442924,F2R
BRD-K00003460,
BRD-K23677682,TOP2A
BRD-K06557128,"CYP2C19, CYP2C9, CYP3A4, CYP3A5, PTGS1"
BRD-K81418486,"HDAC1, HDAC10, HDAC11, HDAC2, HDAC3, HDAC5, HDAC6, HDAC8, HDAC9"
BRD-K53963539,"HTR1A, HTR1B, HTR2A, HTR2C, HTR3A, HTR5A, HTR6, HTR7, SLC6A4"
BRD-K00004725,
BRD-K43639297,
BRD-K56291712,"MTOR, PIK3CA"
BRD-K21071223,"PLA2G2E, SLC36A1"
BRD-K09877029,
BRD-K72005722,CYP17A1
BRD-K81694556,REN
BRD-K11046126,"HTR3A, HTR3B"
BRD-K90082312,HRH4
BRD-A93717708,ACKR3
BRD-K48535733,PLD1
BRD-K24187789,CHRM5
BRD-K27074404,SLC12A5
BRD-K86109159,GRM5
BRD-K83649660,GRM5
BRD-K45462423,GRM4
BRD-K72687424,GRM4
BRD-K93317811,PLD2
BRD-K66527818,GRM4
BRD-K68674163,GRM3
BRD-K12483104,CHRM4
BRD-K87727457,CHRM4
BRD-K48371964,GRM5
BRD-K54783522,GRM5
BRD-K72063794,KCNJ1
BRD-K93725829,MAPK1
BRD-K70610771,
BRD-K07736136,"IL1B, IL6, MAPK11, MAPK12, MAPK14, TNF"
BRD-K91900765,"MAPK11, MAPK12, MAPK14"
BRD-K78430341,CASP1
BRD-A00559310,C5AR1
BRD-K01129913,
BRD-K25991148,VKORC1
BRD-K69812556,HTR1A
BRD-A62021152,HTR2C
BRD-K36198571,MMP13
BRD-K08223200,"ERBB2, ERBB3, ERBB4, ESR2"
BRD-K08657056,"GNRHR, HRH2, TACR2"
BRD-K63483542,"DRD2, HTR2A, HTR2C, HTR6, HTR7"
BRD-K96758128,SLC1A2
BRD-K00004556,
BRD-K61871885,SFRP1
BRD-K54640016,NR1H4
BRD-K85920262,MTOR
BRD-K55430733,HTR2C
BRD-A01493904,"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1A"
BRD-K47726410,WDR5
BRD-K55487946,
BRD-K50199947,"LCK, SRC"
BRD-K07487750,"EGFR, JAK1, JAK2, JAK3"
BRD-K19316653,TNKS2
BRD-K30930903,ALDH1A2
BRD-K22662557,BDKRB2
BRD-A18579359,WASL
BRD-K78455053,PORCN
BRD-K87343924,"PI4KA, PI4KB, PIK3CA, PIK3CD, PIK3CG, PIK3R1, PLK1, PRKDC"
BRD-K05445342,STAT3
BRD-K43644456,"JAK2, UCHL5, USP14, USP9X"
BRD-K00005248,
BRD-K45973863,TYMS
BRD-K49389158,CES3
BRD-K83176916,ABHD6
BRD-K43419711,
BRD-K00003540,MTOR
BRD-K77008974,MTOR
BRD-K49900195,MTOR
BRD-K73293050,EGFR
BRD-K72420232,"EGFR, ERBB2"
BRD-K45909031,"NUAK1, NUAK2"
BRD-K81728688,EGFR
BRD-K25359048,CXCR4
BRD-K88358234,HTR1A
BRD-A59337442,ADRB1
BRD-K72815923,"CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HTR1A, HTR1B, HTR1D, HTR1E, HTR1F, HTR2A, HTR2B, HTR2C, HTR6, HTR7"
BRD-K27135764,
BRD-K12762134,"TNKS, TNKS2"
BRD-K45875383,TSPO
BRD-K69211575,"BRD2, BRD3, BRD4, BRDT"
BRD-K42748308,"KCNQ1, KCNQ2, KCNQ3, KCNQ4, KCNQ5"
